,location,type,value,date,season
4002,Дружба,PM10,49.84994506835938,29.10.2012,autumn
4003,Павлово,PM10,15.12409782409668,29.10.2012,autumn
4004,Надежда,PM10,12.813488960266108,29.10.2012,autumn
4005,Орлов мост,PM10,29.138957977294922,29.10.2012,autumn
4006,Хиподрума,PM10,28.42090225219727,29.10.2012,autumn
4007,Копитото,PM10,0.0,29.10.2012,autumn
4008,Дружба,PM10,20.88987922668457,30.10.2012,autumn
4009,Павлово,PM10,23.45502662658691,30.10.2012,autumn
4010,Надежда,PM10,16.8865966796875,30.10.2012,autumn
4011,Орлов мост,PM10,26.80307579040527,30.10.2012,autumn
4012,Хиподрума,PM10,18.915283203125,30.10.2012,autumn
4013,Копитото,PM10,6.776172637939452,30.10.2012,autumn
4014,Дружба,PM10,38.178504943847656,31.10.2012,autumn
4015,Павлово,PM10,49.51591491699219,31.10.2012,autumn
4016,Надежда,PM10,36.83031845092773,31.10.2012,autumn
4017,Орлов мост,PM10,56.82076644897461,31.10.2012,autumn
4018,Хиподрума,PM10,42.00402069091797,31.10.2012,autumn
4019,Копитото,PM10,7.37423849105835,31.10.2012,autumn
4020,Дружба,PM10,22.09036445617676,01.11.2012,autumn
4021,Павлово,PM10,32.07827758789062,01.11.2012,autumn
4022,Надежда,PM10,22.69979667663574,01.11.2012,autumn
4023,Орлов мост,PM10,43.86909103393555,01.11.2012,autumn
4024,Хиподрума,PM10,25.35067939758301,01.11.2012,autumn
4025,Копитото,PM10,9.96943473815918,01.11.2012,autumn
4026,Дружба,PM10,54.921485900878906,02.11.2012,autumn
4027,Павлово,PM10,43.62607955932617,02.11.2012,autumn
4028,Надежда,PM10,45.80084228515625,02.11.2012,autumn
4029,Орлов мост,PM10,73.95596313476562,02.11.2012,autumn
4030,Хиподрума,PM10,50.39997863769531,02.11.2012,autumn
4031,Копитото,PM10,9.771261215209961,02.11.2012,autumn
4032,Дружба,PM10,41.38182830810547,03.11.2012,autumn
4033,Павлово,PM10,46.87394714355469,03.11.2012,autumn
4034,Надежда,PM10,36.12102508544922,03.11.2012,autumn
4035,Орлов мост,PM10,68.28716278076172,03.11.2012,autumn
4036,Хиподрума,PM10,57.05685043334961,03.11.2012,autumn
4037,Копитото,PM10,11.70121479034424,03.11.2012,autumn
4038,Дружба,PM10,40.03095626831055,04.11.2012,autumn
4039,Павлово,PM10,49.40249633789062,04.11.2012,autumn
4040,Надежда,PM10,51.5140495300293,04.11.2012,autumn
4041,Орлов мост,PM10,75.7033920288086,04.11.2012,autumn
4042,Хиподрума,PM10,61.6864013671875,04.11.2012,autumn
4043,Копитото,PM10,11.26090145111084,04.11.2012,autumn
4044,Дружба,PM10,59.0944709777832,05.11.2012,autumn
4045,Павлово,PM10,44.07708358764648,05.11.2012,autumn
4046,Надежда,PM10,66.59558868408203,05.11.2012,autumn
4047,Орлов мост,PM10,81.08131408691406,05.11.2012,autumn
4048,Хиподрума,PM10,57.70722961425781,05.11.2012,autumn
4049,Копитото,PM10,10.25474834442139,05.11.2012,autumn
4050,Дружба,PM10,20.39875411987305,06.11.2012,autumn
4051,Павлово,PM10,19.136310577392578,06.11.2012,autumn
4052,Надежда,PM10,17.33561515808105,06.11.2012,autumn
4053,Орлов мост,PM10,36.41031265258789,06.11.2012,autumn
4054,Хиподрума,PM10,24.58258628845215,06.11.2012,autumn
4055,Копитото,PM10,7.9643707275390625,06.11.2012,autumn
4056,Дружба,PM10,20.68243789672852,07.11.2012,autumn
4057,Павлово,PM10,23.5305347442627,07.11.2012,autumn
4058,Надежда,PM10,16.05886459350586,07.11.2012,autumn
4059,Орлов мост,PM10,29.20143699645996,07.11.2012,autumn
4060,Хиподрума,PM10,26.98369979858398,07.11.2012,autumn
4061,Копитото,PM10,11.29833316802979,07.11.2012,autumn
4062,Дружба,PM10,19.76617431640625,08.11.2012,autumn
4063,Павлово,PM10,17.183904647827152,08.11.2012,autumn
4064,Надежда,PM10,18.51033973693848,08.11.2012,autumn
4065,Орлов мост,PM10,28.0300350189209,08.11.2012,autumn
4066,Хиподрума,PM10,19.18768882751465,08.11.2012,autumn
4067,Копитото,PM10,5.881153106689452,08.11.2012,autumn
4068,Дружба,PM10,41.24667739868164,09.11.2012,autumn
4069,Павлово,PM10,40.30714416503906,09.11.2012,autumn
4070,Надежда,PM10,36.54142379760742,09.11.2012,autumn
4071,Орлов мост,PM10,60.93121719360352,09.11.2012,autumn
4072,Хиподрума,PM10,49.54402542114258,09.11.2012,autumn
4073,Копитото,PM10,4.779653072357178,09.11.2012,autumn
4074,Дружба,PM10,40.76446151733398,10.11.2012,autumn
4075,Павлово,PM10,38.79815292358398,10.11.2012,autumn
4076,Надежда,PM10,31.71320343017578,10.11.2012,autumn
4077,Орлов мост,PM10,50.37664031982422,10.11.2012,autumn
4078,Хиподрума,PM10,43.399986267089844,10.11.2012,autumn
4079,Копитото,PM10,19.92348289489746,10.11.2012,autumn
4080,Дружба,PM10,49.8141975402832,11.11.2012,autumn
4081,Павлово,PM10,55.39754867553711,11.11.2012,autumn
4082,Надежда,PM10,53.82612991333008,11.11.2012,autumn
4083,Орлов мост,PM10,69.25240325927734,11.11.2012,autumn
4084,Хиподрума,PM10,71.30304718017578,11.11.2012,autumn
4085,Копитото,PM10,11.02788829803467,11.11.2012,autumn
4086,Дружба,PM10,49.29890441894531,12.11.2012,autumn
4087,Павлово,PM10,67.26529693603516,12.11.2012,autumn
4088,Надежда,PM10,107.87108612060551,12.11.2012,autumn
4089,Орлов мост,PM10,98.34229278564452,12.11.2012,autumn
4090,Хиподрума,PM10,87.64256286621094,12.11.2012,autumn
4091,Копитото,PM10,8.510965347290039,12.11.2012,autumn
4092,Дружба,PM10,82.3611831665039,13.11.2012,autumn
4093,Павлово,PM10,67.45657348632811,13.11.2012,autumn
4094,Надежда,PM10,83.07164764404297,13.11.2012,autumn
4095,Орлов мост,PM10,135.5006256103516,13.11.2012,autumn
4096,Хиподрума,PM10,100.3343048095703,13.11.2012,autumn
4097,Копитото,PM10,40.17153549194336,13.11.2012,autumn
4098,Дружба,PM10,35.085342407226555,14.11.2012,autumn
4099,Павлово,PM10,38.42922973632812,14.11.2012,autumn
4100,Надежда,PM10,22.11231994628906,14.11.2012,autumn
4101,Орлов мост,PM10,41.08921813964844,14.11.2012,autumn
4102,Хиподрума,PM10,37.20588302612305,14.11.2012,autumn
4103,Копитото,PM10,45.063682556152344,14.11.2012,autumn
4104,Дружба,PM10,18.76300430297852,15.11.2012,autumn
4105,Павлово,PM10,17.58101654052734,15.11.2012,autumn
4106,Надежда,PM10,17.36523628234863,15.11.2012,autumn
4107,Орлов мост,PM10,25.71232032775879,15.11.2012,autumn
4108,Хиподрума,PM10,15.8072452545166,15.11.2012,autumn
4109,Копитото,PM10,3.261703014373779,15.11.2012,autumn
4110,Дружба,PM10,28.59603309631348,16.11.2012,autumn
4111,Павлово,PM10,31.81986236572266,16.11.2012,autumn
4112,Надежда,PM10,33.798778533935554,16.11.2012,autumn
4113,Орлов мост,PM10,42.6290283203125,16.11.2012,autumn
4114,Хиподрума,PM10,27.74614143371582,16.11.2012,autumn
4115,Копитото,PM10,10.253716468811039,16.11.2012,autumn
4116,Дружба,PM10,28.93793106079102,17.11.2012,autumn
4117,Павлово,PM10,26.37557983398438,17.11.2012,autumn
4118,Надежда,PM10,21.993488311767578,17.11.2012,autumn
4119,Орлов мост,PM10,37.66602325439453,17.11.2012,autumn
4120,Хиподрума,PM10,25.67988395690918,17.11.2012,autumn
4121,Копитото,PM10,27.70197677612305,17.11.2012,autumn
4122,Дружба,PM10,32.12018585205078,18.11.2012,autumn
4123,Павлово,PM10,32.465465545654304,18.11.2012,autumn
4124,Надежда,PM10,30.66246032714844,18.11.2012,autumn
4125,Орлов мост,PM10,42.06579971313477,18.11.2012,autumn
4126,Хиподрума,PM10,31.07530403137207,18.11.2012,autumn
4127,Копитото,PM10,20.09751892089844,18.11.2012,autumn
4128,Дружба,PM10,39.00094223022461,19.11.2012,autumn
4129,Павлово,PM10,33.83039093017578,19.11.2012,autumn
4130,Надежда,PM10,35.46160507202148,19.11.2012,autumn
4131,Орлов мост,PM10,49.7388916015625,19.11.2012,autumn
4132,Хиподрума,PM10,31.80096817016602,19.11.2012,autumn
4133,Копитото,PM10,14.39253425598145,19.11.2012,autumn
4134,Дружба,PM10,36.42620849609375,20.11.2012,autumn
4135,Павлово,PM10,21.65509033203125,20.11.2012,autumn
4136,Надежда,PM10,26.75983047485352,20.11.2012,autumn
4137,Орлов мост,PM10,32.66009521484375,20.11.2012,autumn
4138,Хиподрума,PM10,22.69221305847168,20.11.2012,autumn
4139,Копитото,PM10,21.44573211669922,20.11.2012,autumn
4140,Дружба,PM10,20.88162803649902,21.11.2012,autumn
4141,Павлово,PM10,16.57899475097656,21.11.2012,autumn
4142,Надежда,PM10,17.63878059387207,21.11.2012,autumn
4143,Орлов мост,PM10,28.20849990844727,21.11.2012,autumn
4144,Хиподрума,PM10,16.609125137329098,21.11.2012,autumn
4145,Копитото,PM10,12.60332584381104,21.11.2012,autumn
4146,Дружба,PM10,28.43318939208984,22.11.2012,autumn
4147,Павлово,PM10,57.94444274902344,22.11.2012,autumn
4148,Надежда,PM10,25.033447265625,22.11.2012,autumn
4149,Орлов мост,PM10,42.312583923339844,22.11.2012,autumn
4150,Хиподрума,PM10,41.050941467285156,22.11.2012,autumn
4151,Копитото,PM10,7.828652858734131,22.11.2012,autumn
4152,Дружба,PM10,44.5283088684082,23.11.2012,autumn
4153,Павлово,PM10,59.88186264038086,23.11.2012,autumn
4154,Надежда,PM10,46.92382431030273,23.11.2012,autumn
4155,Орлов мост,PM10,54.01223373413086,23.11.2012,autumn
4156,Хиподрума,PM10,45.73762512207031,23.11.2012,autumn
4157,Копитото,PM10,13.25616455078125,23.11.2012,autumn
4158,Дружба,PM10,34.88551712036133,24.11.2012,autumn
4159,Павлово,PM10,48.03053283691406,24.11.2012,autumn
4160,Надежда,PM10,36.9813117980957,24.11.2012,autumn
4161,Орлов мост,PM10,44.04681396484375,24.11.2012,autumn
4162,Хиподрума,PM10,45.19950866699219,24.11.2012,autumn
4163,Копитото,PM10,21.26154708862305,24.11.2012,autumn
4164,Дружба,PM10,40.84738159179688,25.11.2012,autumn
4165,Павлово,PM10,47.88532257080078,25.11.2012,autumn
4166,Надежда,PM10,43.281944274902344,25.11.2012,autumn
4167,Орлов мост,PM10,57.3175048828125,25.11.2012,autumn
4168,Хиподрума,PM10,58.89310073852539,25.11.2012,autumn
4169,Копитото,PM10,5.568870544433594,25.11.2012,autumn
4170,Дружба,PM10,52.50588989257812,26.11.2012,autumn
4171,Павлово,PM10,104.6801986694336,26.11.2012,autumn
4172,Надежда,PM10,82.52630615234375,26.11.2012,autumn
4173,Орлов мост,PM10,98.86997985839844,26.11.2012,autumn
4174,Хиподрума,PM10,104.3907241821289,26.11.2012,autumn
4175,Копитото,PM10,11.619100570678711,26.11.2012,autumn
4176,Дружба,PM10,75.45343017578125,27.11.2012,autumn
4177,Павлово,PM10,85.21916961669922,27.11.2012,autumn
4178,Надежда,PM10,90.01433563232422,27.11.2012,autumn
4179,Орлов мост,PM10,106.3594818115234,27.11.2012,autumn
4180,Хиподрума,PM10,88.22714233398438,27.11.2012,autumn
4181,Копитото,PM10,16.35188102722168,27.11.2012,autumn
4182,Дружба,PM10,116.8759384155273,28.11.2012,autumn
4183,Павлово,PM10,137.9591217041016,28.11.2012,autumn
4184,Надежда,PM10,131.81805419921878,28.11.2012,autumn
4185,Орлов мост,PM10,146.5028076171875,28.11.2012,autumn
4186,Хиподрума,PM10,156.0355682373047,28.11.2012,autumn
4187,Копитото,PM10,12.982492446899409,28.11.2012,autumn
4188,Дружба,PM10,43.26745986938477,29.11.2012,autumn
4189,Павлово,PM10,37.99710464477539,29.11.2012,autumn
4190,Надежда,PM10,34.87174606323242,29.11.2012,autumn
4191,Орлов мост,PM10,45.79444885253906,29.11.2012,autumn
4192,Хиподрума,PM10,38.0793342590332,29.11.2012,autumn
4193,Копитото,PM10,12.327877044677729,29.11.2012,autumn
4194,Дружба,PM10,19.16159439086914,30.11.2012,autumn
4195,Павлово,PM10,19.25235176086426,30.11.2012,autumn
4196,Надежда,PM10,25.5097713470459,30.11.2012,autumn
4197,Орлов мост,PM10,42.95138549804688,30.11.2012,autumn
4198,Хиподрума,PM10,19.37492561340332,30.11.2012,autumn
4199,Копитото,PM10,10.5634708404541,30.11.2012,autumn
4200,Дружба,PM10,31.40536308288574,01.12.2012,autumn
4201,Павлово,PM10,37.28905868530273,01.12.2012,autumn
4202,Надежда,PM10,45.55070114135742,01.12.2012,autumn
4203,Орлов мост,PM10,63.46641540527344,01.12.2012,autumn
4204,Хиподрума,PM10,50.94390869140625,01.12.2012,autumn
4205,Копитото,PM10,12.557945251464838,01.12.2012,autumn
4206,Дружба,PM10,42.631690979003906,02.12.2012,autumn
4207,Павлово,PM10,75.3164291381836,02.12.2012,autumn
4208,Надежда,PM10,45.34886169433594,02.12.2012,autumn
4209,Орлов мост,PM10,68.13208770751953,02.12.2012,autumn
4210,Хиподрума,PM10,56.86884307861328,02.12.2012,autumn
4211,Копитото,PM10,9.969732284545898,02.12.2012,autumn
4212,Дружба,PM10,18.38532447814941,03.12.2012,autumn
4213,Павлово,PM10,15.342416763305659,03.12.2012,autumn
4214,Надежда,PM10,9.956721305847168,03.12.2012,autumn
4215,Орлов мост,PM10,10.71084022521973,03.12.2012,autumn
4216,Хиподрума,PM10,12.983034133911131,03.12.2012,autumn
4217,Копитото,PM10,3.92901873588562,03.12.2012,autumn
4218,Дружба,PM10,31.56197357177734,04.12.2012,autumn
4219,Павлово,PM10,29.19117546081543,04.12.2012,autumn
4220,Надежда,PM10,28.45452499389648,04.12.2012,autumn
4221,Орлов мост,PM10,40.0452995300293,04.12.2012,autumn
4222,Хиподрума,PM10,24.19058799743652,04.12.2012,autumn
4223,Копитото,PM10,6.4976744651794425,04.12.2012,autumn
4224,Дружба,PM10,33.654041290283196,05.12.2012,autumn
4225,Павлово,PM10,62.20369338989258,05.12.2012,autumn
4226,Надежда,PM10,38.07009887695312,05.12.2012,autumn
4227,Орлов мост,PM10,44.10771179199219,05.12.2012,autumn
4228,Хиподрума,PM10,49.46514129638672,05.12.2012,autumn
4229,Копитото,PM10,12.979186058044428,05.12.2012,autumn
4230,Дружба,PM10,18.83002281188965,06.12.2012,autumn
4231,Павлово,PM10,21.04574012756348,06.12.2012,autumn
4232,Надежда,PM10,19.750774383544922,06.12.2012,autumn
4233,Орлов мост,PM10,23.31141662597656,06.12.2012,autumn
4234,Хиподрума,PM10,22.28051948547363,06.12.2012,autumn
4235,Копитото,PM10,10.179384231567381,06.12.2012,autumn
4236,Дружба,PM10,28.41355323791504,07.12.2012,autumn
4237,Павлово,PM10,30.67901802062988,07.12.2012,autumn
4238,Надежда,PM10,30.68580055236816,07.12.2012,autumn
4239,Орлов мост,PM10,36.926536560058594,07.12.2012,autumn
4240,Хиподрума,PM10,34.946483612060554,07.12.2012,autumn
4241,Копитото,PM10,13.45033550262451,07.12.2012,autumn
4242,Дружба,PM10,35.54051208496094,08.12.2012,autumn
4243,Павлово,PM10,56.47819519042969,08.12.2012,autumn
4244,Надежда,PM10,51.53899765014648,08.12.2012,autumn
4245,Орлов мост,PM10,45.91150283813477,08.12.2012,autumn
4246,Хиподрума,PM10,51.74669647216797,08.12.2012,autumn
4247,Копитото,PM10,11.09742832183838,08.12.2012,autumn
4248,Дружба,PM10,22.00360488891602,09.12.2012,autumn
4249,Павлово,PM10,20.02384376525879,09.12.2012,autumn
4250,Надежда,PM10,31.18030166625977,09.12.2012,autumn
4251,Орлов мост,PM10,20.41781234741211,09.12.2012,autumn
4252,Хиподрума,PM10,18.9343318939209,09.12.2012,autumn
4253,Копитото,PM10,10.183837890625,09.12.2012,autumn
4254,Дружба,PM10,37.99285125732422,10.12.2012,autumn
4255,Павлово,PM10,0.0,10.12.2012,autumn
4256,Надежда,PM10,28.18346405029297,10.12.2012,autumn
4257,Орлов мост,PM10,46.71931076049805,10.12.2012,autumn
4258,Хиподрума,PM10,38.65681838989258,10.12.2012,autumn
4259,Копитото,PM10,12.144838333129881,10.12.2012,autumn
4260,Дружба,PM10,54.0769157409668,11.12.2012,autumn
4261,Павлово,PM10,0.0,11.12.2012,autumn
4262,Надежда,PM10,71.6444091796875,11.12.2012,autumn
4263,Орлов мост,PM10,78.994873046875,11.12.2012,autumn
4264,Хиподрума,PM10,77.68220520019531,11.12.2012,autumn
4265,Копитото,PM10,18.17489814758301,11.12.2012,autumn
4266,Дружба,PM10,27.550273895263672,12.12.2012,autumn
4267,Павлово,PM10,26.23736763000488,12.12.2012,autumn
4268,Надежда,PM10,25.04317474365234,12.12.2012,autumn
4269,Орлов мост,PM10,26.83721351623535,12.12.2012,autumn
4270,Хиподрума,PM10,29.79353141784668,12.12.2012,autumn
4271,Копитото,PM10,22.94408226013184,12.12.2012,autumn
4272,Дружба,PM10,41.84162902832031,13.12.2012,autumn
4273,Павлово,PM10,46.30282974243164,13.12.2012,autumn
